handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_f3c728f2-5abc-aaaa-ddb3-19065f5f3b7d,Variant,,,,,,,,,true,,,1,,,,,4 in (10 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62952504-b6bd-0d49-b552-ce718dbcf317,Product,Tao,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_82bd0cf0f6d94948b9e4bea29f460858~mv2.jpg;522d56_520c932866ae47549b38e2d668a12772~mv2.jpg,Mini Mandalas,,,30.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,4 in (10 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62952504-b6bd-0d49-b552-ce718dbcf317,Variant,,,,,,,,,true,,,1,,,,,4 in (10 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b85f8cb-11a5-615c-6790-c08737bd2e05,Product,Mou,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_b6967e578fda457a9be652babe18a3c0~mv2.jpg;522d56_2bdf00ac108a43a8bbaf8ef8f290f54e~mv2.jpg,Mini Mandalas,,,30.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,4 in (10 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b85f8cb-11a5-615c-6790-c08737bd2e05,Variant,,,,,,,,,true,,,1,,,,,4 in (10 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef70de41-aa80-3d49-908d-b3e29e706847,Product,Raddo,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_51fec14816fc4b2b928afe6b0732638d~mv2.jpg;522d56_82ad0c074940479ca008953e36fa5cce~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef70de41-aa80-3d49-908d-b3e29e706847,Variant,,,,,,,,,true,,,0,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_73289d9b-80a4-cffc-95ff-96e1de6b600d,Product,Kanra,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_72382e1c568342eb8c5253fc22cf8aef~mv2.jpg;522d56_80ee3ad2866345008d065a86b772add9~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_73289d9b-80a4-cffc-95ff-96e1de6b600d,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_89b57cdc-af8f-9253-5497-a84618503f17,Product,Domma,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_bc32e55271734674a73e62a167816181~mv2.jpg;522d56_16dfc886adad4696843ee712d2e9a3e1~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_89b57cdc-af8f-9253-5497-a84618503f17,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b560805-6039-ecfd-7337-06d2eae44234,Product,Vegta,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_1d17d6f5f7fd4b9e9f5a5dc6dab93b3d~mv2.jpg;522d56_49bc0de94b1e49b88bb7d1fa5fdbe669~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b560805-6039-ecfd-7337-06d2eae44234,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24063c40-dcfb-7444-6dd0-1a72e4da68b3,Product,Noshii,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_47c90ddbb1ae49b39ad5c650647de31d~mv2.jpg;522d56_9439b56eacaf4c0dad088d18cef99a2d~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24063c40-dcfb-7444-6dd0-1a72e4da68b3,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_570c259b-8806-ae71-f388-739e9da003de,Product,Norri,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_cb25c4e139fb400f80c5cfa6dad49d2b~mv2.jpg;522d56_0ea25a018553463ab1912e66af44a869~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_570c259b-8806-ae71-f388-739e9da003de,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3153f9df-d195-3fba-fea1-d8fe58eb1607,Product,Veddo,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_b13cdf14f1ed42a2a0042a3b8b1f857f~mv2.jpg;522d56_0e6f64a2010a416a86fb90f4ff6d9f23~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3153f9df-d195-3fba-fea1-d8fe58eb1607,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ad33d8c2-8426-d47d-8b81-7b86fc1c0a57,Product,Seba,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_7865b0c4cd09443a8433abce62f086b5~mv2.jpg;522d56_25e975462e994dcd82f93cf5a0563f02~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ad33d8c2-8426-d47d-8b81-7b86fc1c0a57,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_497c0e85-4b35-8856-ec2a-23ce173d385d,Product,Sowa,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_5cf6490f38b34d0e8d38d41c3e402844~mv2.jpg;522d56_fb96ce4d7dd44e10b88b29fe170621c3~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_497c0e85-4b35-8856-ec2a-23ce173d385d,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b2dd00f6-a5ec-34f9-610d-f6ff0af60d4f,Product,Acido,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_aff1af81539b4793b0960d4bbc1e9f7d~mv2.jpg;522d56_59a2847b99634dec9d7708c7839c7cd5~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b2dd00f6-a5ec-34f9-610d-f6ff0af60d4f,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b5d1511-7587-9b8a-9d21-654c6fb4eb69,Product,Gramao,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_495168ed4a7d4a6eb2eaf2b79db08bd8~mv2.jpg;522d56_62a42d8d62464f3ba1fa9494f3273b1c~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7b5d1511-7587-9b8a-9d21-654c6fb4eb69,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20f79494-b55d-5906-ac17-0cd10639f057,Product,Mattoo,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_67c54e3a57dd4aa0bc1fee04456035b8~mv2.jpg;522d56_a57cb04cb56342328ea6f3c01d7a5346~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20f79494-b55d-5906-ac17-0cd10639f057,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8c75c9b-449b-d00f-607b-07b791c10e38,Product,Lorra,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_c9104f97ddba447583af1b5c7babcdbf~mv2.jpg;522d56_1bb0cc0f77d74ce0a77393489c1d391c~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c8c75c9b-449b-d00f-607b-07b791c10e38,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb113652-8173-d16f-4430-d3fec7e711a8,Product,Dalla,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_7005dc502ff045a4a55adb1672c522cd~mv2.jpg;522d56_7a91f1b9caab44f5a1464ba3c7a2a41b~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cb113652-8173-d16f-4430-d3fec7e711a8,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6e0886ce-bbef-7950-a026-749eaf380964,Product,Cooji,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_acc6081a76444fb8b9af3c4242d3462d~mv2.jpg;522d56_36883dffadb74a86bb6d88b919a7873c~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6e0886ce-bbef-7950-a026-749eaf380964,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_84f35369-0685-85c9-88b1-ad2ff8ba9839,Product,Floope,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_6727ecd3900645039f377f9a4495e92c~mv2.jpg;522d56_a3c71276c38842a0a85d87deeda7b584~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_84f35369-0685-85c9-88b1-ad2ff8ba9839,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_110f5d29-a0ec-903f-6307-3d649833df97,Product,Gaerra,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_79a90944d94345efbb5e3f3845fd0f49~mv2.jpg;522d56_2b65a860327d489389e3fd9529da70e2~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_110f5d29-a0ec-903f-6307-3d649833df97,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a67def5-1e0b-0c53-aaa2-95f019d90dfb,Product,Marru,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_9554f8c7c36f45cc89ebf4baf75e1996~mv2.jpg;522d56_ea8eef1bf59a43dda047cf8d7756fa4b~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3a67def5-1e0b-0c53-aaa2-95f019d90dfb,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_613249b2-1cc8-4e6b-70d1-2723fb245bc2,Product,Fleon,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_0529c355295c45be9acf38a3459b4603~mv2.jpg;522d56_3e3678371a9046429d0231d6b3c3a557~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_613249b2-1cc8-4e6b-70d1-2723fb245bc2,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75f377ee-3770-b0dc-93af-4b6d2037525a,Product,Nerra,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_7b448f52b1534748ae190b343028ea28~mv2.jpg;522d56_18d4cb9050a64c5f95dbf1e1610f6b95~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75f377ee-3770-b0dc-93af-4b6d2037525a,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_de0a08ff-2e5b-234f-bfa5-a18e4e471691,Product,Flumi,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_653ce34cd34f457f81067829b647c135~mv2.jpg;522d56_31a8d6d474554e16a54cd9dc713e9e3e~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_de0a08ff-2e5b-234f-bfa5-a18e4e471691,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5fb9574c-66a6-89bb-33fd-b4ec85f75b91,Product,Cotta,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_90ff5276c83b4661b5918dddf31b9022~mv2.jpg;522d56_2cd64a2e19e44f1dbe193e7a02df3505~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5fb9574c-66a6-89bb-33fd-b4ec85f75b91,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9c2a4047-7027-49c4-c9c9-1333980386e2,Product,Nura,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_acf6fd06e4f74d62bc62c9bcabbf036e~mv2.jpg;522d56_37162ddc733940ea97c6af319aed9349~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9c2a4047-7027-49c4-c9c9-1333980386e2,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6532858-c005-0224-368d-4fec9c706392,Product,Solu,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_6d13d131155e4498a3f13b9a014fae13~mv2.jpg;522d56_e22d2de10d6641c5ace8c04ecc477a5f~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6532858-c005-0224-368d-4fec9c706392,Variant,,,,,,,,,true,,,0,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7f242145-1eef-ee58-fe92-a6b97a103b61,Product,Macu,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_45000b69f8434abbb58a898d83c19fb5~mv2.jpg;522d56_32c449faab0c4d41bbc4594ca6396687~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7f242145-1eef-ee58-fe92-a6b97a103b61,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e1b8538a-a0bd-cffd-e578-c60aad07674a,Product,Mista,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_a4037dc95b9342fdad6bc2e190d5598c~mv2.jpg;522d56_4dc1a685b81e4e5f99b7b2ad2c2ad699~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e1b8538a-a0bd-cffd-e578-c60aad07674a,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf4b20d9-3cb4-a5a8-ff5d-b85c42c14a6f,Product,Flona,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_9a79f685a5724320be4d3be35ced11cf~mv2.jpg;522d56_7c7e5b28e90f4d9895d1230d3eec8799~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf4b20d9-3cb4-a5a8-ff5d-b85c42c14a6f,Variant,,,,,,,,,true,,,0,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a304d38-5cdc-3a85-5d05-e3e4895a842f,Product,Lofla,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_96251e64070449aca358314e4a7aec6f~mv2.jpg;522d56_f883168eb6474416bfce3558a732b3b2~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4a304d38-5cdc-3a85-5d05-e3e4895a842f,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_db002b24-adae-8787-d673-fa95fb746de9,Product,Wayu,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_9b34862402af4122aa712fb206f25c02~mv2.jpg;522d56_f1ce0fa873d84ed591e41dfb7ac57934~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_db002b24-adae-8787-d673-fa95fb746de9,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_31e257a0-a7fa-61a3-251b-327e37207f47,Product,Mitsu,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_86cb7449e82d4c4ca0f04e67591835fe~mv2.jpg;522d56_feb78dc3834c40e29389f3945152afc2~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_31e257a0-a7fa-61a3-251b-327e37207f47,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_66df579f-0532-ebb5-3a38-7bd0726ae7b0,Product,Toba,"<p>This Mini Mandala is a limited, hand painted, one of a kind work of art. Its unique laser etched design in engraved into a wooden MDF material then airbrushed, painted, and then covered with 3 coats of crystal clear enamel. They are water resistant but not proof. Great for your alter or those small places on your wall that could use some extra color.</p>",522d56_4d86134533bd4a54b9791b2c6fda1bc4~mv2.jpg;522d56_d93beb5514ae48b583f637ade6868d38~mv2.jpg,Mini Mandalas,,,40.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_66df579f-0532-ebb5-3a38-7bd0726ae7b0,Variant,,,,,,,,,true,,,1,,,,,5.5 in (14 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
